,text,label
16648,My God by's. THIS is DEADLY! Never new my smoking in da storm would make it! #soggysmoke# #nlwx #Snowmageddon2020… https://t.co/PgHg0ePEhA,
16649,RULE FOR TOMORROW AND GOING FORWARD AS ROADS ARE ONE CUT.  Have the coat and boots on and out the door right away.… https://t.co/3o0sbxLruQ,
16650,glad to see @stjohnsairport is reopening because I'm about to tell hubby to fly to fuck. #Snowmageddon2020 #yyt #nlwx,
16651,Ms. Bennett is raising an important point. Is there a logical explanation? @CityofStJohns @GovNL #Snowmageddon2020… https://t.co/7uKgdcGVx3,
16652,"Update regarding storm cleanup efforts. #nlwx 
@JTFA_FOIA @TW_GovNL @MAE_GovNL 

WATCH: https://t.co/jCKXsSjJDV https://t.co/jErIQq8gDQ",
16654,Another supply line #wow #snowmegeddon2020 #snowmaggedon2020 https://t.co/JIfPcseyyN,
16655,I thought today was Wednesday. I wish it were Wednesday...IN JULY!!!#snowmegeddon2020 #nlstorm2020 #YYTSOE #nlsnowstorm2020,
16656,Pakistan child in snow #snowmegeddon2020 #snowmaggedon2020 #TuesdayThoughts https://t.co/A854oSA2JF,
16657,"4 hours after shoveling out a fire hydrant on someone else's property. I still have not found the hydrant, I believ… https://t.co/CPZ2zYGVk3",
16658,Looking for bread? We're open until 6:00 today! #nlblizzard #yytsoe #nlstorm2020,
16659,i'd let them handsome military by's have a dig at something besides them snowbanks i'll tell ya that now #Snowmageddon2020 #nlwx,
16660,"Thanks everyone, we found milk at Needs on Military Road....lots there approx 1/2 hour ago #nlwx",
16661,#Wow #Snowmageddon2020 #snowmaggedon2020 People in #Newfoundland waiting for supplies https://t.co/qKVOu5ypVS,
16662,B’ys I just realized that as I was putting Christmas away I said “I wish every day be like this” just as I was putt… https://t.co/sO7pxEDtrD,
16663,@CarlaCrotty Possibly not enough trained operators? That’s just speculation. Many lessons will be learned at all le… https://t.co/12hfXGljYD,
16664,"Genesis will continue to be closed for Wednesday, January 22nd. #Snowpocalypse2020 https://t.co/DEE9UvZEgf",
16666,"St. John's International Airport will re-open at 5 am tomorrow (Wednesday).

#YYT #NLblizzard2020 #NLwx #NLtraffic… https://t.co/NbBsUtxAAl",
16667,#Canada calls in 300 Troops to assist in #Newfoundland &amp; #Labrador with Snow Removal &amp; Transportation as Country's… https://t.co/AqrGy3WzGj,
16668,"Oh look, it’s snowing. #nlwx #snowmegeddon2020 https://t.co/eWFFCWuf2h",
16669,Huge thank you to these young fellows who cleared my deck which had 6 feet of snow on it.  Unfortunate the deck was… https://t.co/hXiSEEGDbU,
16670,"Taxi companies in St. John's are permitted to resume operations as of midnight tonight.

#NLtraffic #NLblizzard2020… https://t.co/5gcOeYNvIq",
16671,taking advantage of the beauty weather during #YYTSOE 🥰  today’s adventure: snowshoeing to corner store for chips a… https://t.co/Zgo72tScKm,
16672,@BrianWalshWX  #nlwx  Is this Blizzard Bingo? https://t.co/uTxYQZYWTV,
16673,"#pitbullsofinstagram  #snowmageddon #shelovessnow #Newfoundland @ Paradise, Newfoundland and Labrador https://t.co/R2DTFhmEKm",
16674,Well on a positive note never heard anyone complaining about fly bites #nlhumber #nlblizzard2020,
16675,My structure is more than half complete. I can easily stand up inside and hopefully will finish it before dark lol… https://t.co/xDDlY9borq,
16676,"Update 5: Airport will be available for commercial flight operations at 5am Wed, Jan 22nd.  Please confirm flight s… https://t.co/8TPcOGx22O",
16677,Fantastic work #nlwx https://t.co/HQrMqQIQ5p,
16678,"Sobey's on Kelsey Dr, has milk, eggs, produce (low on bread) and not many people. @CBCNL #nlwx",
16680,BREAKING:   @CityofStJohns  is allowing an exception to the state of emergency to let St. John's International Airp… https://t.co/Ag7LX9DDcq,
16681,During #nlsnowstorm2020 food insecurity is hitting our kids at the Boys and Girls Clubs pretty hard. When the SOE i… https://t.co/LgT7XDkvCk,
16682,Military here until clean-up is done: Ball | The Telegram #nlwx #nlpoli https://t.co/HI1M0wDxYk,
16683,I would like to be on the first flight out of here to a warm destination.  #yyt #nlwx #nlsnowstorm2020 https://t.co/dM2vMsMTht,
16684,This is an example of why the mayor want people to stay home and off the roads. Freshwater Road is a major thorough… https://t.co/1saL6Efwrf,
16685,"In today’s episode of “maybe I’ll last ten minutes in the apocalypse after all,” a piece of wine cork and some craz… https://t.co/ZBbpVlIeUW",
16686,I wish I understood what goes through the mind of someone that drives 50km/h down a one lane side street while peop… https://t.co/AgBQh9j5qy,
16687,A lot is made to stock up on #food before a storm. The storm in #Newfoundland has tested that theory. State of emer… https://t.co/q9ITTlXQoa,
16688,"MUN St. John's, Marine Institute and Signal Hill campuses, including the Childcare Centre, are closed for Jan. 22

#nlschools #YYTSOE #nlwx",
16689,"Still snowed in.
Wish I could get to the east end. Other best friend isnt well.

#nlblizzard2020 
#nlwx… https://t.co/r7TVqPvlhh",
16690,"Taxis are allowed back on the streets at midnight. 

When it comes to sidewalks, Mayor Breen says there’s a lot of… https://t.co/Y4xdzVdCbu",
16691,Thank you CFB Trenton for helping Newfoundland communities impacted by #snowmegeddon2020 @RCAF_ARC #HonCol426… https://t.co/dE2ncjk3Fd,
16692,Went to Coleman’s &amp; waited an hour to get in🤷🏼‍♀️ #Newfoundland #SnowStorm2020 #snowmegeddon2020 https://t.co/qcAlaRtsSd,
16693,@CBCNL @Jeremy_Eaton we’ve put together 5 stretches to help with tight muscles post #snowmegeddon2020 shovelling. W… https://t.co/gDNREj4joT,
16694,@MurphTWN @weathernetwork Glad your enjoying yourself and we’re glad you decided to drop by for our #nlblizzard2020… https://t.co/qsKjXNHD0H,
16695,Milk found!!!!!!!  Marie’s in APH got LOTS!!  #snowmegeddon2020 #whitetuesday #soe #nlwx #nlblizzard2020,
16696,What is this ungodly white crap coming down and blowing sideways in #PCSP z. #nlwx @EddieSheerr @BrianWalshWX,
16697,#yyt flights! #nltraffic https://t.co/XQs3X8XRXo,
16698,"He thought he heard a prayer, and it sounded like ""Amen!"". #nltraffic #stormageddon2020",
16699,Sending our thoughts and prayers to this daughter in Newfoundland 😂- 📹 kianaburke_ #Canada #nlblizzard #nlstorm… https://t.co/4JkDi6vgVa,
16700,"Mayor Danny Breen told me earlier today:

“We’re starting to get close to the end here. We’re starting to make prog… https://t.co/TxDkgNxmVO",
16701,@markcritch does a wonderful job capturing the essence of this place. Newfoundland is pretty special. I feel very f… https://t.co/vjT0GctRtX,
16702,Posted withregram • bluecrowgallery Thinking of #newfoundland as they dig themselves out. Even buried in snow they… https://t.co/twYrTh1SbH,
16703,#nlwx #nltraffic #nlpoli #Snowmageddon2020 #stormageddon2020 #nlblizzard2020 #nlstorm2020 #nlsnowstorm2020… https://t.co/qsc8diOEAj,
16704,Expecting an update at 5pm on the state of emergency for tomorrow tomorrow. #nlwx,
16705,It’s snowing again and I’m doing my best to not take it personally #nlwx,
16706,"The city now has about 20 blowers at its disposal. Normally it would have 10, pretty much every dump truck that’s a… https://t.co/5LLTvaIgo5",
16707,"The City of St. John’s is allowing an exception so the Airport can resume operations, as of 5am Wednesday, January… https://t.co/TveWcPEuII",
16708,Normally this would be so pretty. Now we’re all just pretty well done with it! Still snowing here in St. John’s… https://t.co/lLyMZoxU8a,
16709,ATTN Bell Island residents: Get the tea pot ready! Soldiers including RNfldR members boarded the ferry on their way… https://t.co/ze6lyJTZwz,
16710,Meanwhile in #Newfoundland #snowmegeddon2020 @starwars #starwars #nlwx https://t.co/dwozC4wTqb,
16711,"Taxis can get back on City streets as of midnight tonight. #nltraffic 

If going to airport city asks to drive care… https://t.co/cINB1L1viU",
16712,Shout out to Dominion (QV) for giving out free bottles of water &amp; granola bars while we waited in line 👍❤… https://t.co/r7f43tSLTY,
16713,"Loads of supplies at Costco - milk, eggs, bread... everything you need for #nlwx  #snowmegeddon2020 #blizzard2020… https://t.co/irZNsVoU8l",
16714,"un @UNIcooperation @UnisTV #CST
@UNIglobalUNION @UNI_ICTS #ICT
@MemorialU @Memorial_INTL #BST
#LaBraDOr #DOrian d|b… https://t.co/jYm0eMFw2c",
16715,Milk @ #maries #cornerstore #irving best bread now @ #cornerstore #goulds #nlwx #snowmegeddon2020,
16716,Live update by our Mayor @DannyBreenNL who just confirmed that @stjohnsairport can open at 5am tomorrow (Wednesday)… https://t.co/uPt2oESOxB,
16717,"Taxis will also be allowed to resume operations effective midnight

Passengers travelling to #YYT are asked to driv… https://t.co/DHb1cvy6l8",
16718,"Breaking: the mayor says the airport will open at 5am tomorrow. Taxis will be allowed back on the road at midnight,… https://t.co/k4Ppb4DYEZ",
16719,"St. John's International Airport is going to be allowed to resume operations effective 5 a.m. NT tomorrow, says Cit… https://t.co/RGR9BaQWYT",
16720,All taxi's are back on the road again as of midnight tonight. Key: Be patient! WE WILL GET TO YOU! #nltraffic,
16721,"Man, I have SO MUCH respect for my fellow retail workers today... my store has been on wheels today. I can only ima… https://t.co/1ZTrzXhaks",
16722,"Aw! You are like a uncle who sometimes disappoint us.
At least, you could get something for the NF people. Uncle po… https://t.co/6cmazr4QRG",
16723,Whoever keeps shaking the snowglobe around the Avalon Peninsula....#nlwx #Snowmageddon2020 https://t.co/suAaNQ6Ff0,
16724,"The less cars on the road, the easier to the roads done and widened which are already taking a long time. #nlwx",
16726,"State of Emergency UPDATE 

@stjohnsairport Re-Opening 5am Wednesday, Jan. 22

Taxi companies permitted to resume o… https://t.co/adWuZj1rUV",
16727,"Mayor Breen says update on SoE or if grocery stores will be open tomorrow in SJ, not known for a couple hours yet.… https://t.co/5FYK9Fsj7Z",
16729,Someone made a hilarious Newfoundland parody of a hit Queen song https://t.co/23I8hzZ3OU #Canada #Newfoundland… https://t.co/au5NdAIfEE,
16731,"I don't want to sound dramatic, but I don't remember when it didn't snow. #nlwx #snowmegeddon2020",
16732,It’s like a snow globe in Torbay! #nlwx https://t.co/VEJNlwGjnH,
16733,"🙏 the troops! Rabbittown, St. John’s. @CanadianALF914 #nlblizzard2020 #newfoundland #snowmaggedon2020 #soe… https://t.co/OsZeMlvewh",
16734,"The norm after the storm. 

Kindness.

#TuesdayThoughts #stormageddon2020 https://t.co/rvoXbjxbAW",
16735,"Mayor @DannyBreenNL: according to press release, @stjohnsairport back to business at 5am tomorrow.

Taxis back on t… https://t.co/1sg5SQsaPE",
16736,It's a narrow passageway dug out from the front door to the street. Combine that with the latest flurry and Freddie… https://t.co/FkpdRIp1RN,
16738,"Uber would likely have had a price surge,  but in St. John’s a cabbie took this friend of mine to the pharmacy and… https://t.co/RMRyQAjLTh",
16739,And give us this day our daily snow...  #nlwx,
16740,"Anna: Sent to us by 
Craig Simmons another view of the lineup at Sobeys in #Newfoundland https://t.co/9si7x8Or8D",
16741,How long until @CityofStJohns just decides to shut the whole place down until next Monday? #nlwx,
16742,The latest The NL Classifieds Daily! https://t.co/9XF5FoU3Px Thanks to @CONDESCENDANT @CanAutoRecruit @aortic_pumps #newfoundland #canada,
16743,The cabin fever is REAL!!🤪 @mmenicolebarela @MlleToope #snowmaggedon2020 #nlstorm2020 #imaybegoingcrazywiththem… https://t.co/33uywzqUau,
16744,"It’s now Day 5 of the state of emergency in the St. John’s, N.L., as cleanup continues from Friday’s massive blizza… https://t.co/BdtdZyQfni",
16745,"Us going out to get essentials done: at least the snowing is done though, so it's just the navigation of the crazy… https://t.co/09Af5WxLwg",
16746,Due to clean-up efforts following #nlblizzard2020 please note all #nlschools in the St. John’s Metro region will re… https://t.co/2P87XajGoM,
16747,Appropriate. #snowmegeddon2020  #nlblizzard2020 https://t.co/wd3FLtvSIa,
16748,"Au cinquième jour de l’état d’urgence, des centaines de Terre-Neuviens font la file pour se ravitailler. Et vue du… https://t.co/VgD6fnx7dq",
16749,"Roads are hard to navigate due to the volume of snow, but also malfunctioning traffic lights at many intersections… https://t.co/mNai1iqkM9",
16750,Has there been any updates on the #YYTSOE for tomorrow? “Stock up for 48 hours” leads me to believe that it will still be ongoing #nlwx,
16751,We'll be live from City Hall with Danny Breen updating #YYTSOE shortly. Tune into @590VOCM #nlwx #nltraffic,
16752,#nlblizzard2020 hurt me good. But here’s to making lemonade and still connecting with my missed conference! 🍋 https://t.co/siDujvtMpd,
16753,Sobeys in paradise is very sensible at this hour if anyone can drive to get their supplies. #snowstorm #nlwx,
16754,"... If a day's work can help 1000s or 100s, resources are going to the 1000s. Once that is clear, then you move on… https://t.co/1L7c3ayDkN",
16755,"All smiles!

Shopping for groceries today took a couple of hours, but everyone was pretty relaxed about the process… https://t.co/p4NV8uvM4l",
16756,#nlwx #nltraffic #YYTSOE https://t.co/YB5SYAWuV5,
16757,Welcome to the neighbourhood! First winter in our new home and we just had two slowblowers and four neighbours come… https://t.co/VH70qkSabe,
16758,"Heads up, being told that some pharmacies are running out of some drugs since lack of deliveries. Yikes! What they… https://t.co/4TgiN7nYk3",
16759,@TheRealJJAdams Good thing camp didn't start last week. #Snowmageddon,
16760,@CBCNL I am at Dominion on Stavanger. Only a couple of people in the line up. Shelves are still well stocked. They… https://t.co/P8cINAG5lg,
16761,"""I don't want to see so much as a flurry for the next week"" ..*looks outside* more snow. #nlstorm2020 #snowmaggedon2020 why why why",
16762,"Grocery shopping in St. John’s, NL, Canada, on first day stores open since the big blizzard last Friday and a SOE i… https://t.co/RPXbAudVV7",
16763,Few flurries moving through right now. Will not last much longer. Enjoy... or not! #NLwx #NLtraffic https://t.co/SjenJuPYic,
16764,"#nlwx #nltraffic #snowmegeddon2020 New City Restaurant, Pennywell Rd is open?? Anyone confirm? Someone said the ope… https://t.co/YAJlPB3LFM",
16765,"Hey @RyanSeacrest, @KellyRipa, @LiveKellyRyan, watching you complain about #NY weather! Check out #stjohns… https://t.co/vamRpstLjv",
16766,@SallyDangeloXXX Enjoying my first day off since Friday when #snowmaggedon2020 hit #Newfoundland Canada,
16767,"Sending thanks to @GatheringNL for opening yesterday and today to offer people free lunch, free dry goods to take h… https://t.co/sOdWgoZKMF",
